INSEE;lon;lat
77211;2.98;48.58
77184;2.92;48.31
77246;3.39;48.57
77063;2.97;48.80
77514;2.62;48.94
93048;2.45;48.86
77384;2.62;48.61
10020;3.56;48.43
60101;2.87;49.09
45258;2.47;48.21
77098;3.11;48.58
77209;2.69;48.86
77054;3.02;48.34
77181;2.71;48.82
77001;2.56;48.35
77282;2.57;49.03
77330;2.90;48.93
77452;3.16;48.47
93033;2.58;48.86
77410;2.71;48.59
45032;2.93;48.15
51237;3.58;48.73
45026;2.99;48.13
60432;2.61;49.12
77383;3.07;48.54
77446;3.20;48.51
77245;2.98;48.45
77208;3.30;48.48
77504;2.88;48.27
77263;3.19;48.46
77294;2.61;48.98
77516;2.90;48.34
10383;3.53;48.37
77080;3.28;48.67
94001;2.42;48.72
94060;2.58;48.78
77354;2.86;48.47
10370;3.52;48.40
77137;3.29;48.70
77296;2.60;48.63
60148;2.86;49.12
10382;3.46;48.41
91435;2.50;48.58
93047;2.57;48.90
77338;2.93;48.34
93005;2.49;48.95
89370;3.10;48.18
77253;2.70;48.62
45054;2.41;48.23
77019;3.15;48.40
89359;3.50;48.33
77418;3.22;48.54
77305;2.96;48.39
77202;2.75;48.31
89080;3.30;48.29
93051;2.56;48.84
94055;2.54;48.79
91135;2.45;48.51
77335;2.83;48.97
77287;3.42;48.80
77523;3.36;48.41
77086;2.86;48.53
77218;3.32;48.44
89144;3.06;48.12
77424;3.43;48.73
93032;2.55;48.88
77071;2.81;48.19
95585;2.38;48.99
77146;2.66;48.82
89414;3.38;48.30
94074;2.46;48.75
77501;2.85;48.33
95527;2.51;49.01
77312;2.75;48.34
91121;2.41;48.36
93072;2.38;48.96
77021;3.05;48.37
51395;3.55;48.63
77409;3.00;48.41
77393;2.96;48.68
89116;3.19;48.14
45131;2.44;48.17
77292;2.70;48.97
77298;3.14;48.49
77127;2.71;48.68
77524;3.17;48.44
89093;3.10;48.31
93029;2.44;48.92
91179;2.49;48.56
10106;3.41;48.47
45018;2.49;48.11
10268;3.50;48.50
77072;3.45;48.55
78327;1.84;49.00
91556;2.09;48.44
95218;2.10;49.02
78297;2.08;48.77
95491;2.23;49.00
91148;2.17;48.51
78551;2.10;48.94
92062;2.24;48.88
91525;2.05;48.52
92050;2.21;48.90
78643;1.97;48.97
78146;2.15;48.90
78160;2.04;48.71
95181;2.00;49.07
92047;2.17;48.83
91339;2.25;48.63
91130;2.05;48.42
92076;2.16;48.84
91619;2.23;48.53
78242;2.05;48.82
95252;2.22;48.99
91106;2.16;48.55
91540;2.13;48.55
92064;2.21;48.84
78133;2.03;48.90
78317;1.85;49.05
95060;2.20;49.04
78440;1.91;48.99
78545;2.07;48.81
95253;1.87;49.07
95572;2.13;49.04
91272;2.13;48.70
91319;2.15;48.65
78172;2.10;49.00
78015;2.05;48.98
91132;2.22;48.52
91041;2.24;48.56
78406;2.05;48.73
91274;2.11;48.67
91098;2.05;48.46
91661;2.24;48.70
95271;2.06;49.09
95039;2.15;49.08
78123;2.03;48.95
95658;1.93;49.08
78384;1.99;48.95
91109;2.14;48.46
91662;2.13;48.50
91081;2.09;48.49
91226;2.18;48.49
91247;2.05;48.48
91038;2.23;48.48
78460;1.85;49.03
91671;2.25;48.47
92025;2.25;48.92
91679;2.12;48.73
92023;2.25;48.80
95002;1.97;49.09
92019;2.26;48.77
91186;2.14;48.60
78403;1.87;49.00
78396;2.12;48.93
91578;2.18;48.54
91645;2.25;48.75
91093;2.05;48.68
78620;2.12;48.75
95256;2.21;49.05
95450;2.06;49.02
95422;2.01;49.09
78382;2.05;49.00
78343;2.14;48.76
92026;2.26;48.90
95040;1.87;49.09
78502;2.11;48.88
91482;2.04;48.65
95394;2.17;49.05
78140;1.94;48.97
95678;2.24;49.07
95510;2.02;49.06
95170;1.94;49.04
78143;2.10;48.74
91249;2.08;48.62
91115;2.19;48.60
78299;1.89;49.01
92048;2.23;48.80
91017;2.06;48.59
78586;2.17;48.94
78518;2.04;48.83
95323;2.03;49.01
78322;2.16;48.77
95637;2.02;49.03
91568;2.12;48.58
91630;2.08;48.57
91064;2.21;48.76
78418;2.14;48.92
91602;2.15;48.53
91634;2.11;48.60
78372;2.09;48.87
95535;1.97;49.05
78224;2.06;48.87
91207;2.22;48.58
95176;2.20;48.97
95563;2.25;49.02
91105;2.16;48.57
78311;2.19;48.93
91223;2.14;48.42
78138;2.03;48.98
78367;2.08;48.88
78650;2.13;48.89
92012;2.24;48.84
91458;2.24;48.66
91471;2.19;48.70
95424;2.19;48.99
91411;2.07;48.67
95078;2.03;49.08
91593;2.09;48.53
78688;2.05;48.76
78609;1.92;49.03
91538;2.14;48.71
95582;2.25;48.97
78640;2.20;48.78
78624;2.01;48.98
91243;2.16;48.61
91122;2.16;48.69
91338;2.08;48.65
95127;2.05;49.04
92077;2.18;48.82
95257;2.18;48.98
78227;1.94;49.02
95392;2.21;49.08
95306;2.15;49.00
92035;2.25;48.91
78126;2.13;48.85
95476;2.06;49.07
95341;2.09;49.10
78642;1.96;48.99
91560;2.17;48.67
78043;2.08;48.84
91433;2.21;48.44
92063;2.18;48.87
78481;2.11;48.89
95607;2.22;49.03
92072;2.21;48.82
95211;2.11;49.08
91111;2.13;48.63
78092;2.14;48.86
78416;1.83;49.05
78261;1.90;49.03
78117;2.12;48.77
91318;2.25;48.50
95063;2.21;48.93
78646;2.12;48.80
91546;2.04;48.57
91085;2.21;48.55
91635;2.20;48.73
78358;2.15;48.95
95500;2.09;49.05
78575;2.08;48.70
95183;2.00;49.04
95074;2.00;49.02
92033;2.19;48.85
78686;2.17;48.80
78158;2.12;48.83
92022;2.19;48.81
91312;2.22;48.74
78350;2.11;48.86
91581;2.19;48.56
78455;2.05;48.85
95388;1.98;49.03
91666;2.22;48.68
95488;2.16;49.02
78401;1.91;49.01
91378;2.20;48.53
95610;1.91;49.09
95051;2.19;49.02
91363;2.21;48.65
91477;2.23;48.71
91461;2.22;48.61
91692;2.18;48.68
78087;2.03;48.62
95120;2.19;49.08
78124;2.18;48.91
95592;1.88;49.04
95018;2.24;48.95
78190;2.14;48.88
78005;2.09;48.97
95348;1.93;49.06
92073;2.22;48.87
91275;2.14;48.68
78638;1.97;49.01
91534;2.17;48.74
78007;2.02;48.90
65103;0.19;43.31
32098;0.98;43.55
64021;-0.22;43.30
32198;0.71;43.53
32444;0.99;43.68
32454;0.65;43.53
32346;0.30;43.71
32341;0.55;43.81
31080;0.65;43.29
31291;1.23;43.59
31239;0.83;43.38
32083;0.43;43.80
31494;0.80;43.33
31322;0.89;43.39
31496;1.11;43.65
65325;0.24;43.36
32238;0.31;43.49
31592;1.22;43.73
32289;0.98;43.39
65134;0.58;43.32
32432;1.05;43.51
32149;0.26;43.88
32399;0.92;43.71
82083;0.84;43.99
32370;0.76;43.89
32359;0.82;43.72
32335;0.75;43.75
31363;0.77;43.30
65418;0.19;43.36
32187;0.45;43.56
32278;0.42;43.40
32099;0.17;43.45
32441;0.74;43.79
82173;1.12;43.90
31412;0.70;43.32
32037;0.29;43.94
32142;0.66;43.78
32043;0.25;43.69
32327;0.61;43.47
32269;0.83;43.79
32203;0.26;43.92
65454;0.25;43.32
64331;-0.10;43.45
32223;0.72;43.89
32284;0.96;43.44
65397;0.23;43.35
32299;0.16;43.80
32076;0.72;43.58
82158;0.84;44.06
82165;0.85;44.08
32348;0.59;43.72
65156;0.13;43.31
82143;0.84;43.96
32306;0.62;43.88
47076;0.72;44.08
64446;-0.10;43.42
31456;0.92;43.35
64346;-0.13;43.33
32313;0.88;43.86
64357;-0.09;43.40
82035;1.00;44.02
32298;0.72;43.69
31093;1.15;43.79
32029;0.45;43.62
64103;-0.10;43.35
32300;0.62;43.55
32050;0.21;43.42
32350;0.47;43.91
32194;0.32;43.94
82104;0.83;43.94
32150;0.73;43.81
32413;0.68;43.37
32090;0.98;43.56
32178;0.32;43.84
32160;1.08;43.61
32019;0.63;43.58
32328;0.52;44.04
32091;0.54;43.69
32166;0.30;43.81
32230;0.33;43.87
32012;0.78;43.65
65314;0.12;43.45
32447;0.79;43.55
47102;0.43;44.07
32152;0.16;43.42
31072;0.83;43.41
32032;0.25;43.58
82097;0.92;43.96
31343;0.86;43.41
82030;1.09;44.01
82036;0.97;43.80
31469;1.00;43.35
32374;0.77;43.50
32229;0.81;43.74
32146;0.72;44.04
32158;0.73;43.92
82180;1.03;43.92
32097;0.27;43.66
32250;0.68;43.42
82080;1.20;44.08
65297;0.19;43.34
32415;0.34;43.36
31507;1.22;43.70
32429;0.64;44.02
82053;1.03;43.84
32267;0.64;43.49
32126;0.28;43.40
32435;0.95;43.70
32219;0.19;43.69
82015;1.07;43.91
32026;0.77;43.81
32114;0.45;43.35
32286;0.63;43.79
31008;0.81;43.35
82139;0.98;44.04
32239;0.54;43.94
32106;0.98;43.72
32391;0.57;44.00
32020;0.26;43.44
32082;0.61;43.99
31187;1.24;43.53
31479;0.74;43.34
32215;0.51;43.50
32084;0.87;43.90
64451;-0.05;43.33
82047;0.90;43.87
32451;0.79;43.42
82004;0.95;44.01
32171;0.98;43.52
32240;0.22;43.55
32252;0.31;43.43
32021;0.90;43.83
82023;1.16;43.94
65375;0.16;43.39
65476;-0.09;43.37
65048;0.09;43.31
32308;1.03;43.46
32206;0.99;43.42
64098;-0.08;43.45
64438;-0.23;43.33
32066;0.72;43.84
32157;0.78;43.62
32041;0.63;43.43
82055;0.95;43.91
32010;0.58;43.36
32307;0.59;43.61
32301;0.48;43.68
32382;0.38;43.73
65242;0.15;43.36
32275;0.25;43.46
31189;1.04;43.43
32287;0.68;43.39
32072;0.27;43.63
64262;-0.25;43.38
32234;1.02;43.58
31223;0.96;43.38
32061;0.77;43.55
32129;0.85;43.84
32153;0.67;43.56
32078;0.69;43.88
31347;0.78;43.40
32231;0.32;43.78
64227;-0.22;43.36
32339;0.99;43.64
31061;1.10;43.68
47197;0.47;44.08
31120;1.14;43.67
32197;0.28;43.98
82193;1.06;43.89
32232;0.76;43.76
32384;0.50;43.72
32124;0.87;43.43
32100;0.16;43.89
82093;1.08;43.93
32395;0.68;44.00
65160;-0.08;43.35
32336;0.93;43.44
65383;0.41;43.32
47174;0.37;44.04
32028;0.40;43.37
32388;0.87;43.67
32195;0.55;43.99
82050;0.77;44.09
32433;0.74;43.46
82049;0.81;44.10
82059;0.97;43.83
82181;0.78;44.05
65213;0.45;43.32
64454;-0.06;43.36
32030;0.30;43.51
32016;1.07;43.56
32431;0.82;43.76
32465;0.74;43.42
47103;0.34;44.08
32144;0.20;43.60
32213;0.90;43.47
32057;0.48;43.93
64089;-0.14;43.38
82070;0.92;43.89
31520;1.03;43.38
82101;0.97;44.09
32069;0.84;43.42
64452;-0.05;43.31
65311;0.17;43.37
31188;1.20;43.56
65288;0.30;43.32
32385;0.77;43.86
32068;0.77;43.83
82012;1.17;44.09
82034;0.92;44.00
32438;0.66;43.47
32386;0.95;43.41
65409;0.12;43.39
32122;0.55;43.42
32092;0.96;43.66
82105;1.18;43.90
47015;0.66;44.06
31164;1.10;43.76
32085;0.72;43.98
32258;0.67;43.74
82152;1.07;44.02
65390;0.03;43.36
65243;0.08;43.45
32060;0.62;43.56
31007;0.94;43.37
82118;1.11;43.94
64523;-0.26;43.45
82064;1.03;43.81
32123;0.91;43.65
31232;1.28;43.76
32357;0.97;43.75
32394;0.46;43.48
32392;0.81;43.52
32130;0.69;43.51
32406;0.81;43.70
32314;0.81;44.00
47211;0.20;44.04
32044;0.41;43.92
65452;0.37;43.32
64369;-0.15;43.43
31166;1.08;43.54
32131;0.79;44.02
32190;0.22;43.81
82003;1.03;43.99
82054;0.91;44.08
31473;1.19;43.78
31209;1.09;43.69
64395;-0.01;43.43
31373;0.77;43.34
32464;0.20;43.40
82033;1.12;44.05
32038;1.01;43.64
65061;0.13;43.43
65189;0.05;43.30
32256;0.41;43.52
32418;0.85;43.46
32045;0.40;43.47
32361;0.52;43.44
32249;0.87;43.73
32162;0.45;43.76
32317;0.18;43.63
32280;0.58;43.33
32181;0.25;43.42
64293;-0.01;43.42
82045;1.14;43.98
32107;0.37;43.97
32003;0.44;43.73
31454;1.11;43.41
32282;0.67;43.64
64337;-0.16;43.47
32088;0.22;43.73
65170;0.28;43.38
32059;0.41;43.78
32251;0.55;43.75
32295;0.99;43.50
32143;0.46;44.01
32462;0.30;43.76
32420;0.97;43.45
31101;1.18;43.46
32373;0.36;43.42
64524;-0.17;43.45
82005;1.23;43.80
65361;0.19;43.33
65013;0.11;43.43
32015;0.50;43.38
82014;1.12;43.82
32212;0.48;44.04
64398;-0.01;43.35
32311;0.60;44.06
64309;-0.03;43.39
64372;-0.08;43.38
32110;0.24;43.84
32338;0.19;43.81
82112;1.10;44.13
82081;1.09;43.96
32147;0.88;43.62
82103;0.92;43.84
32255;0.69;43.78
64465;-0.23;43.40
32318;0.71;43.79
65015;0.29;43.33
65460;0.06;43.39
32165;0.83;43.61
32428;0.73;43.50
64507;-0.11;43.31
82107;0.91;43.91
65373;0.46;43.30
32117;0.56;43.67
32452;0.83;43.86
32260;0.72;43.38
31297;1.20;43.66
31475;1.21;43.48
32316;0.56;43.74
32453;0.70;43.75
32377;0.93;43.74
65007;0.07;43.32
32266;0.65;43.45
31397;0.71;43.35
64361;-0.20;43.44
31201;0.91;43.40
32014;0.77;43.72
82031;1.05;44.02
32368;0.63;43.76
32312;0.66;43.61
64405;-0.27;43.34
32196;0.47;43.83
32132;0.64;43.84
82046;0.99;43.96
32349;0.99;43.66
32040;0.79;43.57
32347;0.59;43.76
65121;0.08;43.36
32208;0.65;43.94
31051;1.11;43.45
32430;0.65;43.40
32204;0.52;43.77
31250;1.11;43.35
32053;0.61;43.39
32034;0.34;43.45
31435;1.17;43.42
65248;-0.01;43.46
82006;0.97;43.85
47282;0.50;44.09
32304;0.57;43.38
65446;0.11;43.33
32086;0.31;43.38
32056;0.81;43.67
32422;0.20;43.56
32169;0.58;43.47
65161;0.13;43.35
31382;1.07;43.45
32323;0.37;43.46
65129;0.52;43.30
32466;0.47;43.39
32283;0.23;43.38
64212;-0.20;43.32
31518;1.09;43.51
65414;0.13;43.41
82190;1.23;43.85
32180;0.20;43.89
31419;1.02;43.40
65430;0.16;43.31
47167;0.27;44.06
64482;-0.25;43.36
82058;1.01;43.97
31333;0.92;43.38
65462;-0.05;43.44
31275;1.02;43.74
32334;1.17;43.59
31577;1.07;43.69
65301;0.21;43.30
64210;-0.12;43.47
32367;0.26;43.53
32315;0.22;43.63
32188;0.57;43.87
64544;-0.15;43.34
82013;1.01;43.88
65262;0.02;43.44
31466;1.14;43.52
65403;0.00;43.38
32356;0.86;43.56
32322;1.00;43.52
32261;0.99;43.46
65342;0.26;43.31
65269;0.16;43.34
32265;0.34;43.52
32302;0.60;43.51
32358;0.83;44.04
65254;0.23;43.33
32393;0.35;43.49
65146;0.11;43.30
32103;0.54;43.35
32345;0.50;43.99
65372;0.06;43.34
32342;0.18;43.49
82171;1.18;44.01
32141;0.73;43.40
32331;0.64;43.72
32419;0.46;43.41
32058;0.19;43.46
65457;0.10;43.34
32381;0.51;43.57
32095;0.44;43.95
65133;0.16;43.32
32067;0.61;43.36
32375;0.47;43.43
64515;-0.12;43.36
64388;-0.10;43.39
31303;1.21;43.36
32121;1.02;43.54
64174;-0.04;43.41
31065;1.17;43.38
64356;-0.07;43.43
32182;0.90;43.56
32024;0.42;43.83
65250;0.34;43.31
82102;0.85;44.02
31062;1.10;43.79
31464;1.06;43.47
82156;0.99;43.99
32042;0.44;43.46
32402;0.37;43.78
65035;0.08;43.41
31413;1.12;43.74
32253;0.76;43.99
32285;0.33;43.58
82008;0.89;44.06
32279;0.67;43.70
65119;0.02;43.41
31126;1.07;43.71
82166;0.94;44.05
32401;0.46;43.38
31089;1.20;43.71
32205;0.21;43.53
65273;0.10;43.41
82020;1.11;43.85
82067;0.96;43.95
32459;0.36;43.87
32248;0.82;43.91
32254;0.47;43.55
82096;1.22;44.04
32427;0.17;43.46
32018;0.83;43.56
32410;0.93;43.49
64028;-0.14;43.40
82009;0.87;43.96
32411;0.61;43.53
65438;0.04;43.33
32309;0.79;43.48
32176;0.57;43.97
32216;0.55;43.46
32116;0.42;43.34
64503;-0.12;43.43
32379;0.96;43.67
32276;0.90;43.44
32120;1.03;43.69
32268;0.98;43.61
82125;1.24;43.95
32343;0.34;43.65
31481;1.14;43.48
32112;0.73;43.72
32013;0.57;43.65
32159;0.41;43.58
32409;0.53;43.39
31338;1.19;43.68
32355;0.34;43.40
32387;1.01;43.44
32320;0.74;43.95
64211;-0.14;43.30
31251;0.94;43.33
32184;0.68;43.80
32002;0.78;43.69
31283;1.06;43.38
32293;0.42;43.56
32185;0.64;43.33
31499;1.20;43.51
32352;0.36;43.80
32389;0.37;43.51
32417;0.53;43.85
64173;-0.01;43.37
82169;1.02;44.07
31152;0.88;43.35
31096;1.02;43.79
65114;0.15;43.45
32457;0.71;43.86
32080;0.47;43.96
31265;1.07;43.79
32446;0.26;43.48
32242;0.59;43.43
31234;1.10;43.72
32201;0.58;43.57
31098;1.05;43.73
32247;0.92;43.58
82068;0.94;43.87
65178;0.26;43.37
32412;0.76;43.52
32364;0.66;43.98
32039;0.16;43.43
31423;1.06;43.41
32303;0.27;43.50
65425;0.03;43.32
32426;0.57;43.50
32134;0.95;43.58
32173;0.88;43.76
31443;0.75;43.37
65330;0.04;43.43
32442;0.55;43.90
32148;0.93;43.61
32292;0.31;43.90
32324;0.48;43.35
32273;0.22;43.50
31071;1.16;43.34
32366;0.77;43.78
64208;-0.24;43.42
31553;1.15;43.71
32421;1.01;43.49
65477;0.09;43.34
32404;0.46;43.87
32139;0.85;43.88
82062;1.22;43.91
32288;0.86;43.59
65102;0.26;43.34
32425;1.13;43.63
32075;0.34;43.90
32007;1.00;43.72
32183;0.68;43.66
31339;1.17;43.62
31353;1.03;43.42
64488;-0.21;43.38
47134;0.29;44.02
32104;0.52;43.48
32228;0.60;43.33
32436;0.89;43.80
32237;0.72;43.65
32416;0.93;43.77
82091;0.91;43.88
32263;0.47;43.45
31538;1.10;43.37
32133;0.23;44.00
82106;0.92;43.80
47133;0.54;44.07
32329;0.57;43.79
82074;0.79;43.94
32224;0.40;43.89
65358;0.51;43.32
65196;0.09;43.43
82063;1.06;43.98
32105;1.01;43.62
82146;0.89;43.97
32154;0.85;43.81
32257;0.38;43.62
32365;0.66;43.35
32167;0.30;43.47
32128;0.39;43.55
65308;0.29;43.35
32210;1.13;43.57
32051;0.88;43.54
32407;0.86;43.51
32048;0.68;43.45
32102;0.50;43.80
32225;0.19;43.43
64239;-0.17;43.41
64338;-0.15;43.36
65177;0.37;43.34
32270;0.81;43.50
32372;0.99;43.70
32396;0.57;44.03
32326;0.30;43.54
32467;0.79;43.59
65073;0.11;43.36
65439;-0.01;43.32
31090;1.00;43.77
82178;1.19;43.83
31001;0.89;43.37
31266;1.07;43.44
65260;0.33;43.32
64194;-0.23;43.45
65406;0.09;43.32
82129;0.88;43.93
31359;1.02;43.36
32405;0.59;43.84
32023;0.80;43.88
32172;0.51;43.54
32052;0.35;43.82
32337;0.59;43.77
32262;1.03;43.67
32281;0.37;43.39
32294;0.29;43.80
65404;0.55;43.31
32363;0.43;43.37
32448;0.92;43.69
32140;0.83;43.47
82052;1.19;43.98
32033;0.32;43.67
82186;0.90;44.11
32089;0.54;43.72
32071;0.34;43.71
32455;0.22;43.45
31075;1.14;43.54
32118;0.57;43.54
32376;0.79;43.77
32397;0.41;43.43
32065;0.40;43.66
64516;-0.18;43.34
32200;0.53;43.60
32353;0.81;43.44
82163;0.88;43.99
32101;0.70;43.82
31444;1.07;43.75
32009;0.19;43.57
32177;0.50;43.41
64389;-0.20;43.41
31115;0.90;43.35
64053;-0.16;43.31
65085;0.32;43.35
32456;0.29;43.68
32156;0.46;43.51
47139;0.39;44.07
32077;0.30;43.62
65232;0.22;43.32
31281;1.17;43.75
32035;0.38;43.84
65299;0.08;43.33
47158;0.59;44.09
65422;-0.09;43.32
32403;0.16;43.65
32047;0.55;44.01
65244;0.02;43.30
65263;0.49;43.31
31299;1.22;43.43
32297;0.94;43.53
31156;1.04;43.76
82086;1.11;43.97
32207;0.66;43.67
82109;0.97;44.06
32277;0.85;43.49
64002;-0.18;43.39
32138;0.91;43.42
32468;0.64;43.38
31277;1.18;43.64
32332;0.27;43.73
32272;0.51;43.35
32054;0.40;43.69
32371;0.79;43.92
65142;0.24;43.30
32055;0.81;43.83
32241;0.51;43.89
64111;-0.06;43.40
82010;0.89;44.03
32221;0.74;43.62
82043;1.09;43.87
32321;0.84;43.53
82071;0.96;43.82
32226;0.37;43.37
32186;0.68;43.49
65442;0.60;43.30
31593;0.95;43.35
32351;0.30;43.84
31436;1.05;43.34
32400;0.44;43.91
32360;0.35;43.62
31087;1.07;43.49
31543;0.98;43.35
17132;-0.72;46.22
16042;0.08;45.96
79345;-0.28;46.52
79190;-0.45;46.68
79076;-0.47;46.73
85254;-0.75;46.80
17137;-0.51;46.08
85187;-0.82;46.71
79302;-0.23;46.44
79106;-0.08;46.00
17203;-0.86;46.07
79056;-0.19;47.05
16136;0.16;46.02
79322;-0.29;46.63
79139;-0.41;46.53
49336;-0.60;47.04
79103;-0.58;46.78
79071;-0.19;46.62
85154;-0.84;46.67
49195;-0.80;47.06
79166;-0.42;46.19
79253;-0.24;46.48
17150;-0.42;45.98
17301;-0.18;45.99
79200;-0.44;46.53
79157;-0.18;47.02
17381;-0.46;46.01
85205;-0.86;46.57
85082;-0.90;46.89
85251;-0.72;46.60
79007;-0.38;46.58
79289;-0.75;46.98
85145;-0.93;46.74
17206;-0.29;45.96
79235;-0.78;46.88
17474;-0.49;46.10
79012;-0.55;46.48
49102;-0.43;47.09
49236;-0.38;47.10
85281;-0.85;46.51
79063;-0.35;47.04
79147;-0.51;46.68
17149;-0.21;46.00
79220;-0.65;46.22
49099;-0.88;47.05
79290;-0.60;46.42
85174;-0.91;46.48
17107;-0.93;46.04
85184;-0.68;46.57
79131;-0.35;46.87
79059;-0.59;46.58
79142;-0.22;46.11
79310;-0.31;46.16
85005;-0.77;46.62
85141;-0.73;46.73
49231;-0.78;47.09
16110;0.15;45.99
85040;-0.93;46.63
49355;-0.80;47.12
79104;-0.41;46.50
17320;-0.79;45.95
79342;-0.52;46.62
79069;-0.51;46.76
79341;-0.15;46.53
79066;-0.38;46.48
79145;-0.25;46.73
79137;-0.48;46.23
79040;-0.38;46.55
79312;-0.27;46.14
17382;-0.70;46.18
17013;-0.48;45.99
79101;-0.60;46.48
79134;-0.24;46.86
17349;-0.88;46.28
79191;-0.47;46.33
79281;-0.48;46.40
16190;-0.02;46.00
79348;-0.27;46.12
85067;-0.78;46.68
79223;-0.54;46.53
79236;-0.70;46.78
79257;-0.72;46.26
79216;-0.34;46.27
85031;-0.93;46.79
79294;-0.35;46.20
79001;-0.56;46.65
17334;-0.40;46.04
79009;-0.61;46.26
16127;0.05;46.02
17422;-0.21;45.95
85041;-0.80;46.59
79357;-0.48;46.50
85227;-0.65;46.47
85136;-0.63;46.57
16083;0.12;45.95
16317;-0.02;45.96
79049;-0.48;46.85
79092;-0.20;46.50
17114;-0.46;46.07
85143;-0.75;46.53
85296;-0.85;46.92
79276;-0.20;46.39
16373;0.05;45.97
17012;-0.70;46.01
79355;-0.36;46.32
49373;-0.47;47.14
79309;-0.56;46.60
79008;-0.31;46.75
79209;-0.30;46.87
17162;-0.18;45.95
79078;-0.48;46.13
17101;-0.34;45.97
17049;-0.43;46.05
17338;-0.74;46.15
17465;-0.57;45.97
79030;-0.17;46.28
16400;0.23;45.98
79111;-0.26;46.08
85265;-0.74;46.40
17139;-0.55;46.12
17340;-0.80;46.08
79050;-0.60;46.87
16031;0.23;46.00
79102;-0.33;46.92
79022;-0.14;46.85
79244;-0.15;47.05
17087;-0.64;45.97
79320;-0.46;46.47
17018;-0.89;46.05
79293;-0.52;46.37
79126;-0.37;46.17
17467;-0.44;45.97
79280;-0.52;47.03
85244;-0.76;46.43
79085;-0.17;46.11
85289;-0.69;46.65
79061;-0.22;46.24
79096;-0.70;46.86
79259;-0.22;46.96
49299;-0.90;47.10
17359;-0.70;46.09
17356;-0.65;46.00
17383;-0.39;45.95
79210;-0.65;46.88
85271;-0.83;46.61
79213;-0.24;46.62
85292;-0.87;46.61
79010;-0.70;46.30
85094;-0.69;46.52
17416;-0.18;46.02
79047;-0.26;46.82
17361;-0.46;46.05
79285;-0.31;46.58
85090;-0.85;46.84
79249;-0.39;46.38
85238;-0.90;46.95
79161;-0.21;46.93
17396;-0.89;46.21
79277;-0.19;47.08
85087;-0.62;46.54
85305;-0.76;46.56
79123;-0.65;46.76
79226;-0.43;46.56
79207;-0.74;46.88
85269;-0.71;46.34
85139;-0.67;46.33
85252;-0.81;46.64
49193;-0.88;47.13
79057;-0.22;46.14
17246;-0.80;45.98
17221;-0.62;46.12
79239;-0.34;46.66
17063;-0.69;46.06
79241;-0.36;46.45
79263;-0.58;46.53
49302;-0.29;47.11
17080;-0.85;46.11
79020;-0.29;46.45
79311;-0.44;46.61
85245;-0.91;46.55
79185;-0.27;46.29
17303;-0.79;46.30
85242;-0.92;46.86
17202;-0.60;46.00
79350;-0.41;46.14
79118;-0.36;46.68
49253;-0.23;47.11
79038;-0.43;46.78
17473;-0.31;45.99
17007;-0.90;46.18
85014;-0.91;46.66
79270;-0.21;46.41
85256;-0.74;46.49
17041;-0.80;46.20
79119;-0.49;46.54
85182;-0.83;46.78
17480;-0.88;46.14
79346;-0.40;46.10
17471;-0.32;46.07
85028;-0.68;46.38
17464;-0.52;46.07
85033;-0.81;46.55
79298;-0.48;46.27
79329;-0.25;46.97
79295;-0.20;46.21
79354;-0.26;46.56
79094;-0.40;46.72
49381;-0.70;47.03
79179;-0.59;46.71
85151;-0.95;46.99
79202;-0.23;46.65
85147;-0.77;46.75
49058;-0.64;47.01
79112;-0.59;46.22
79231;-0.23;46.36
17450;-0.64;45.96
79159;-0.30;46.91
79217;-0.18;46.32
17125;-0.48;45.96
85306;-0.71;46.45
85176;-0.81;46.50
85105;-0.91;46.37
85162;-0.66;46.42
79144;-0.38;46.21
79225;-0.19;46.54
79269;-0.61;46.51
79258;-0.23;46.97
17322;-0.83;46.27
79267;-0.23;46.53
17268;-0.41;46.02
85287;-0.89;46.70
79090;-0.36;46.11
17293;-0.82;46.13
49352;-0.76;47.06
79337;-0.64;46.30
49109;-0.64;47.12
17477;-0.15;45.98
79117;-0.50;46.44
85020;-0.61;46.37
17024;-0.35;46.02
79091;-0.62;46.84
85229;-0.65;46.59
49343;-0.84;47.01
79347;-0.25;46.70
79334;-0.59;46.16
17358;-0.28;46.04
79127;-0.53;46.19
85237;-0.92;46.59
17292;-0.75;45.94
17105;-0.12;45.95
17234;-0.56;46.08
85264;-0.70;46.70
17294;-0.66;46.03
17182;-0.76;46.25
17267;-0.93;46.24
79158;-0.15;46.13
17321;-0.74;46.00
17482;-0.80;46.15
17347;-0.52;45.94
17384;-0.44;46.03
85009;-0.87;46.44
85132;-0.79;46.34
79335;-0.55;46.22
16273;0.12;46.00
49240;-0.63;47.07
79343;-0.26;46.16
79308;-0.47;46.37
17448;-0.71;45.97
79349;-0.11;46.02
79156;-0.21;46.78
17213;-0.54;46.04
85140;-0.85;46.74
79025;-0.36;46.62
85137;-0.87;46.54
85066;-0.92;46.71
17254;-0.62;46.02
17166;-0.89;46.11
79160;-0.17;46.14
79100;-0.58;46.34
17138;-0.39;46.07
85240;-0.92;46.92
85092;-0.79;46.46
79046;-0.64;46.24
17449;-0.87;45.96
79116;-0.34;46.83
79077;-0.53;46.57
17186;-0.87;46.19
79034;-0.51;46.29
49310;-0.54;47.09
85111;-0.92;46.33
79114;-0.18;46.45
49192;-0.77;47.02
